sr,business_name,business_type,address,tehsil,phone,map_link
"3287","Vip kite saler","Kite Flying - Trader","F7V5+JH3, Crescent Town Gulshan Park Cresent Town, Lahore, Pakistan, Allama Iqbal","Allama Iqbal","03167175458","https://www.google.com/maps?q=31.4938040,74.2588650"
"3288","Pakistan kite house","Kite Flying - Manufacturer","H B-685 gali 7 I s mori Gate lahore 54000, Lahore City","Lahore City","03224547554","https://www.google.com/maps?q=31.5786080,74.3120050"
"3289","MALIK BROTHER,S","Kite Flying - Manufacturer","J85P+9WX, Shad Bagh Underpass, Bhagatpura, Lahore, Pakistan, Ravi Town","Ravi Town","03096551889","https://www.google.com/maps?q=31.6084620,74.3375410"
"3290","Asif Kite","Kite Flying - Seller","47 Ameer Rd, Data Gunj Buksh Town, Lahore, Pakistan, Lahore City","Lahore City","03244162947","https://www.google.com/maps?q=31.5802230,74.2976470"
"3291","SABZ Plastic industry","Kite Flying - Seller","J86H+458, Khokhar Pind, Lahore, Pakistan, Ravi Town","Ravi Town","03214366660","https://www.google.com/maps?q=31.6102920,74.3279390"
"3292","SS Dore","Kite Flying - Seller","H77M+XFP, Muslim Road, Sanda Khurd Lahore, 54000, Pakistan, Lahore City","Lahore City","03229434586","https://www.google.com/maps?q=31.5648420,74.2839500"
"3293","Olympic Kites","Kite Flying - Seller","H8WQ+2P4, Main Bazar Tajpura, Shad Bagh, Lahore, Pakistan, Ravi Town","Ravi Town","03274505788","https://www.google.com/maps?q=31.5939560,74.3366210"
"3294","Chintu kite trader","Kite Flying - Manufacturer","324, Hunza Block Allama Iqbal Town, Lahore, 54000, Pakistan, Model Town","Model Town","03010040539","https://www.google.com/maps?q=31.5142380,74.2934710"
"3295","Nawaz Kite selling","Kite Flying - Seller","Jallo, Main Jallo Rd, near BRB NAHIR, Dhuri, Lahore, Pakistan, Lahore Cantt","Lahore Cantt","03014527600","https://www.google.com/maps?q=31.5400390,74.4889400"
"3296","Joyed","Kite Flying - Seller","C9RQ+453, Kamahan - Lidher Rd, State Life Phase 1 State Life, Lahore, Pakistan, Nishter Town","Nishter Town","03104338687","https://www.google.com/maps?q=31.4405830,74.3880490"
"3297","USTAD SAQLAIN G","Kite Flying - Seller","HCC4+J8Q, Fateh Garh Main Bazar Rd, Fateh Garh Fatehgarh, Lahore, Pakistan, Shalimar Town","Shalimar Town","03134660533","https://www.google.com/maps?q=31.5717360,74.4058080"
"3298","Rajpoot trader","Kite Flying - Trader","H9XF+7CW, Gujjarpura, Lahore, Pakistan, Shalimar Town","Shalimar Town","03164891105","https://www.google.com/maps?q=31.5985180,74.3736150"
"3299","SM Kite House","Kite Flying - Manufacturer","G92M+C62, R A Bazaar Cantt, Lahore, Pakistan, Lahore Cantt","Lahore Cantt","03239995830","https://www.google.com/maps?q=31.5011080,74.3831010"
"3300","Amir Kite and Dor Seller","Kite Flying - Seller","G7VM+7F5, New Shalimar Rd, Shera Kot Lahore, 54000, Pakistan, Lahore City","Lahore City","03024884884","https://www.google.com/maps?q=31.5430000,74.2836560"
"3301","Nafees Kite Manufacture","Kite Flying - Manufacturer","J7GH+F37, Main bazar hameedpark, Chattha Park Shahdara Town, Shahdara, Pakistan, Ravi Town","Ravi Town","03224279270","https://www.google.com/maps?q=31.6263000,74.2778000"
"3302","Majid Trader","Kite Flying - Seller","C735+4H9, Block H Valencia, Lahore, Pakistan, Nishter Town","Nishter Town","03237797779","https://www.google.com/maps?q=31.4028850,74.2590830"
"3303","FALCON KITE MAKER","Kite Flying - Manufacturer","H79W+6HM, Harilodge Street No.39, Sant Nagar Islampura, Lahore, 54000, Pakistan, Lahore City","Lahore City","03055595737","https://www.google.com/maps?q=31.5680880,74.2963830"
"3304","MUHAMMAD ASLAM","Kite Flying - Manufacturer","H9GH+H9F, behind shalamar medical and dental college, Singhpura, Lahore, 54840, Pakistan, Shalimar Town","Shalimar Town","03244005154","https://www.google.com/maps?q=31.5765460,74.3785410"
"3305","Orbin","Kite Flying - Seller","Farooq-e-Azam Chowk, #2, Nadirabad Lahore, Pakistan, Lahore Cantt","Lahore Cantt","03151662325","https://www.google.com/maps?q=31.4957650,74.4090860"
"3306","Guddi door","Kite Flying - Seller","H927+QH3, Street # 24, Mustafabad, Lahore, Pakistan, Lahore Cantt","Lahore Cantt","03004784201","https://www.google.com/maps?q=31.6274250,74.3052480"
"3307","Saad Kite's","Kite Flying - Manufacturer","H8PW+99F, Chah Miran, Lahore, Pakistan, Ravi Town","Ravi Town","03024882737","https://www.google.com/maps?q=31.5855090,74.3460380"
"3308","Vip kite saler","Kite Flying - Manufacturer","F7V5+JH3, Crescent Town Gulshan Park Cresent Town, Lahore, Pakistan, Allama Iqbal","Allama Iqbal","03167175458","https://www.google.com/maps?q=31.4938080,74.2588440"
"3309","Smart Kite Seller","Kite Flying - Seller","299 Commercial Area, Sector Y DHA Phase 3, Lahore, Pakistan, Lahore Cantt","Lahore Cantt","03273331000","https://www.google.com/maps?q=31.4723560,74.3764290"
"3310","Rana Kite","Kite Flying - Trader","HCP6+PFH, Zaitoon Colony, Lahore, 54920, Pakistan, Shalimar Town","Shalimar Town","03213526002","https://www.google.com/maps?q=31.5863960,74.4105890"
"3311","Kites Flying","Kite Flying - Seller","kachi abadi chauhry colony auqab LOS Road Ferozpur Road, Lahore City","Lahore City","03486924879","https://www.google.com/maps?q=31.5468190,74.2972740"
"3312","Malik kite's","Kite Flying - Seller","HGW4+V8V, Service Road, Jallo More Lahore, Pakistan, Wahgah Town","Wahgah Town","03244594497","https://www.google.com/maps?q=31.5975470,74.5050400"
"3313","Madni Kite House","Kite Flying - Manufacturer","HCC9+FG4, Main Amir Town Rd, Canal Bank Housing Scheme, Lahore, Pakistan, Shalimar Town","Shalimar Town","03394383827","https://www.google.com/maps?q=31.5711480,74.4188300"
"3314","Awais General Store","Kite Flying - Trader","F73M+GPV, Suleman Nadvi Rd, Block D1 Block D 1 Phase 1 Johar Town, Lahore, 54770, Pakistan, Model Town","Model Town","03118819881","https://www.google.com/maps?q=31.4539140,74.2843530"
"3315","Saad Kite's","Kite Flying - Seller","H8PW+99F, Chah Miran, Lahore, Pakistan, Ravi Town","Ravi Town","03024882737","https://www.google.com/maps?q=31.5855100,74.3460390"
"3316","Shahmeer kite flying","Kite Flying - Manufacturer","H9JF+HP4, 231 Grand Trunk Rd, Commercial Area Baghbanpura, Lahore, 54000, Pakistan, Shalimar Town","Shalimar Town","03234471581","https://www.google.com/maps?q=31.5813140,74.3743520"
"3317","talha mujtaba traders","Kite Flying - Seller","G8R4+JJ4, Rasool Park, Lahore, 54000, Pakistan, Lahore City","Lahore City","03214208309","https://www.google.com/maps?q=31.5415670,74.3058880"
"3318","ALI MOBILE CENTRE","Kite Flying - Seller","41 Sher Shah Rd, Shad Bagh, Lahore, Pakistan, Ravi Town","Ravi Town","03214259765","https://www.google.com/maps?q=31.5975400,74.3461550"
"3319","Amjad Kite House","Kite Flying - Seller","H74J+5GX, Farrukh St, D1 Block Block D 1 Gulshan-e-Ravi, Lahore, 54000, Pakistan, Lahore City","Lahore City","03234067201","https://www.google.com/maps?q=31.5557450,74.2814460"
"3320","Mobile shop","Kite Flying - Seller","HC4C+93H, Yazdani Rd, Aziz Bhatti Town, Lahore, Pakistan, Shalimar Town","Shalimar Town","03078089727","https://www.google.com/maps?q=31.5559350,74.4202700"
"3321","Ali kite house","Kite Flying - Trader","F72X+28C, College Rd, Township Block 2 Twp Sector C 1 Lahore, 54600, Pakistan, Model Town","Model Town","03230013455","https://www.google.com/maps?q=31.4500390,74.2983740"
"3322","Az square","Kite Flying - Seller","H8V2+HVF, Ravi Rd, Ravi Park, Lahore, Pakistan, Ravi Town","Ravi Town","03260481466","https://www.google.com/maps?q=31.5940230,74.3021560"
"3323","MIAN KITE HOUSE","Kite Flying - Manufacturer","H9RJ+8QW, Street Number 181, Madina Colony Baghbanpura, Lahore, Pakistan, Shalimar Town","Shalimar Town","03244434991","https://www.google.com/maps?q=31.5906580,74.3820200"
"3324","AAA Kites","Kite Flying - Manufacturer","H873+C44, Liaqatabad Islampura, Lahore, 54000, Pakistan, Lahore City","Lahore City","03186175538","https://www.google.com/maps?q=31.5637490,74.3025790"
"3325","Usman Kites","Kite Flying - Seller","Plot 36, Block A 5 PGECHS, Lahore, 54770, Pakistan, Model Town","Model Town","03462078460","https://www.google.com/maps?q=31.4464090,74.2827410"
"3326","Umair kite","Kite Flying - Manufacturer","J776+2XP, Sharaqpur Road, Begum Kot Shahdara Town, Shahdara, Pakistan, Ravi Town","Ravi Town","03215461471","https://www.google.com/maps?q=31.6126200,74.2624140"
"3327","Moody Kites","Kite Flying - Seller","F9J8+H7V, St. 5, Pir Colony, Lahore, Pakistan, Model Town","Model Town","03214890494","https://www.google.com/maps?q=31.4810360,74.3656690"
"3328","Rising stars","Kite Flying - Seller","JC3G+3Q4, Lahore Ring Rd, Wahga Town, Lahore, Pakistan, Wahgah Town","Wahgah Town","03296962003","https://www.google.com/maps?q=31.6026440,74.4266870"
"3329","icarus","Kite Flying - Trader","Block 53, Plot Block 53, Askari I Askari 1, Lahore, 54000, Pakistan, Lahore Cantt","Lahore Cantt","03289781794","https://www.google.com/maps?q=31.5452200,74.3838320"
"3330","Moody Kites","Kite Flying - Manufacturer","F9J8+H7V, St. 5, Pir Colony, Lahore, Pakistan, Model Town","Model Town","03214890494","https://www.google.com/maps?q=31.4810300,74.3656620"
"3331","icarus","Kite Flying - Manufacturer","Block 53, Plot Block 53, Askari I Askari 1, Lahore, 54000, Pakistan, Lahore Cantt","Lahore Cantt","03289781794","https://www.google.com/maps?q=31.5452080,74.3836470"
"3332","KITES TAMAM","Kite Flying - Seller","G85R+RG8, Commercial Area Gulberg III, Lahore, Pakistan, Model Town","Model Town","03217208898","https://www.google.com/maps?q=31.5094510,74.3412860"
"3333","ZAIN COSMETIC GUFT CENTER","Kite Flying - Seller","GCVG+778, Zarrar Shaheed Rd, Gujjar Pura Aziz Bhatti Town, Lahore, Pakistan, Shalimar Town","Shalimar Town","03234840777","https://www.google.com/maps?q=31.5434070,74.4253130"
"3334","Fight Flying","Kite Flying - Seller","H76X+8V8, Prem Nagar Rajgarh, Lahore, 54000, Pakistan, Lahore City","Lahore City","03230470571","https://www.google.com/maps?q=31.5611370,74.2995820"
"3335","Bhatti Kite Seller","Kite Flying - Seller","FCW6+7RG, Ali Park Gulshan e Ali Colony, Lahore, 54790, Pakistan, Lahore Cantt","Lahore Cantt","03097881895","https://www.google.com/maps?q=31.4956970,74.4119110"
"3336","World Techni","Kite Flying - Manufacturer","J7FM+2JC, Aqsa Rd, Shahdara Town, Shahdara, Pakistan, Ravi Town","Ravi Town","03434438100","https://www.google.com/maps?q=31.6225730,74.2840210"
"3337","Butt hole sale dealer","Kite Flying - Seller","98V5+R73، Station Ada، Nangar Kana Kacha, لاہور, 55301, Pakistan, Nishter Town","Nishter Town","03008058102","https://www.google.com/maps?q=31.3945870,74.3081860"
"3338","New Shah G Kite","Kite Flying - Trader","H9CP+6HC, St 51, Sahowari Ramgarh, Lahore, Pakistan, Shalimar Town","Shalimar Town","03000111826","https://www.google.com/maps?q=31.5703500,74.3863990"
"3339","BISMILLAH KITE & DOR SELLER","Kite Flying - Seller","H8JV+WQ8, Sultan Pura Sultanpura Misri Shah, Lahore, Pakistan, Ravi Town","Ravi Town","03007433869","https://www.google.com/maps?q=31.5822260,74.3443730"
"3340","Arslan KITE Manufacturing","Kite Flying - Manufacturer","Liaqat Chowk Bus Stop, G7C9+9VV, Sabzazar Block C Sabzazar Housing Scheme Phase 1 & 2 Lahore, 54000, Pakistan, Lahore City","Lahore City","03259760945","https://www.google.com/maps?q=31.5211270,74.2697990"
"3341","Ahmad kite Saller","Kite Flying - Seller","CFV8+FJ, Sector E Dera Chahal, Lahore, Pakistan, Lahore Saddar","Lahore Saddar","03256003398","https://www.google.com/maps?q=31.4434170,74.4653950"
"3342","Ahmad","Kite Flying - Trader","CF5Q+64H, Heir, Lahore, Pakistan, Lahore Saddar","Lahore Saddar","03064403180","https://www.google.com/maps?q=31.4079590,74.4879110"
"3343","Kaif kit","Kite Flying - Manufacturer","H8J8+VGV, Gumti Bazar, Walled City of Lahore, Lahore, Pakistan, Lahore City","Lahore City","03161403551","https://www.google.com/maps?q=31.5822790,74.3164360"
"3344","Anwar Kite House","Kite Flying - Manufacturer","H862+P69, Sanda Rd, Islampura, Lahore, 54000, Pakistan, Lahore City","Lahore City","03194004849","https://www.google.com/maps?q=31.5618470,74.3005740"
"3345","SHEIKH KITE & DOR SELLER","Kite Flying - Seller","Plot 492, Karim Block Allama Iqbal Town, Lahore, Pakistan, Lahore City","Lahore City","03219999384","https://www.google.com/maps?q=31.5073820,74.2778580"
"3346","SAEED KITE CLUB","Kite Flying - Seller","H8WR+H69 New Chowk, Shad Bagh, Lahore, Pakistan, Ravi Town","Ravi Town","03059270553","https://www.google.com/maps?q=31.5964160,74.3407410"
"3347","WADDAY ROLAY PRODUCTION","Kite Flying - Seller","43 Quershi Street No. 12, near Jamia masjid Hanfia, Islampura, Lahore, 54000, Pakistan, Lahore City","Lahore City","03004422604","https://www.google.com/maps?q=31.5646430,74.2986250"
"3348","Sanaullah kite","Kite Flying - Seller","338, Central Park Housing Scheme, Lahore, Pakistan, Nishter Town","Nishter Town","03261225347","https://www.google.com/maps?q=31.3262770,74.3786250"
"3349","Tariq Dor Maker","Kite Flying - Manufacturer","J947+39W, China Scheme, Lahore, Pakistan, Shalimar Town","Shalimar Town","03213912007","https://www.google.com/maps?q=31.6052400,74.3637200"
"3350","Ali Bhai Patang Froosh","Kite Flying - Seller","G76W+P84, Najaf Colony Hunza Block Allama Iqbal Town, Lahore, Pakistan, Model Town","Model Town","03207911379","https://www.google.com/maps?q=31.5117710,74.2958520"
"3351","SHERAZ TRADERS","Kite Flying - Trader","FCXJ+QPQ, Block C DHA Phase 8, Lahore, Pakistan, Lahore Cantt","Lahore Cantt","03214610288","https://www.google.com/maps?q=31.4993890,74.4318750"
"3352","SAEED KITE CLUB","Kite Flying - Manufacturer","H8WQ+Q64, Amir Rd, Shad Bagh, Lahore, Pakistan, Ravi Town","Ravi Town","03059270553","https://www.google.com/maps?q=31.5969710,74.3379620"
"3353","Sehriyar kite shop","Kite Flying - Trader","HC82+86C, Ghazi Pul Muslimabad Tajpura, Lahore, Pakistan, Shalimar Town","Shalimar Town","03056222011","https://www.google.com/maps?q=31.5658520,74.4005640"
"3354","Hussain Kite Maker","Kite Flying - Manufacturer","G7VR+G5P Rescors, Insaaf Rd, Gulzaib Colony Samanabad Town, Lahore, 54000, Pakistan, Lahore City","Lahore City","03228407887","https://www.google.com/maps?q=31.5438850,74.2904280"
"3355","Rite Kite","Kite Flying - Manufacturer","171 Allama Iqbal Road Lahore., Lahore Cantt","Lahore Cantt","03024410055","https://www.google.com/maps?q=31.5517000,74.3641000"
"3356","SHAKEEL KITE FLYING","Kite Flying - Manufacturer","G7QH+Q99 Liberty roundabout, Shera Kot Lahore, 54000, Pakistan, Lahore City","Lahore City","03225517427","https://www.google.com/maps?q=31.5394440,74.2784790"
"3357","Trusty kites","Kite Flying - Seller","C9F4+7XX, Lahore – Kasur Rd, Shadab Garden, Lahore, Pakistan, Nishter Town","Nishter Town","03004755195","https://www.google.com/maps?q=31.4232960,74.3574770"
"3358","SHAKEEL KITE FLYING","Kite Flying - Seller","G7QH+Q99 Liberty roundabout, Shera Kot Lahore, 54000, Pakistan, Lahore City","Lahore City","03225517427","https://www.google.com/maps?q=31.5394440,74.2784790"
"3359","BEIJING CONNECTION TRAVEL & TOURS PVT LTD.","Kite Flying - Seller","Big City Plaza, Shop No G-3, Main Blvd, Block E2, Gulberg, Lahore, Punjab, Block E2 Block E 2 Gulberg III, Lahore, Pakistan, Model Town","Model Town","03104271994","https://www.google.com/maps?q=31.5104340,74.3397500"
"3360","VIP Book Center","Kite Flying - Seller","house no 220, street no 14, B-Block, Youhanabad, ferozepur road, Lahore, Nishter Town","Nishter Town","03168825901","https://www.google.com/maps?q=31.4109000,74.3631000"
"3361","Qaisar paper mart","Kite Flying - Seller","H8G6+7RM, Ganpat Rd, Anarkali Bazaar Lahore, 54000, Pakistan, Lahore City","Lahore City","03364226474","https://www.google.com/maps?q=31.5756820,74.3120120"
"3362","Dresscode.pk","Kite Flying - Manufacturer","514 UMER ALLAMA IQBAL, Karim Block Town, Lahore, 54570, Pakistan, Model Town","Model Town","03290290008","https://www.google.com/maps?q=31.5044860,74.2805090"
"3363","Malik kite's","Kite Flying - Trader","HGW4+V8V, Service Road, Jallo More Lahore, Pakistan, Wahgah Town","Wahgah Town","03244594497","https://www.google.com/maps?q=31.5976740,74.5050090"
"3364","Rafi Sanitary and Hardware Shop","Kite Flying - Seller","F86R+W38, Kot Lakhpat Station Rd, Ismail Nagar, Lahore, Pakistan, Model Town","Model Town","03059310448","https://www.google.com/maps?q=31.4621840,74.3400600"
"3365","Rana Kite Shop","Kite Flying - Trader","H78W+4PX, Qari Rd, Islampura, Lahore, 54000, Pakistan, Lahore City","Lahore City","03045608847","https://www.google.com/maps?q=31.5653080,74.2967970"
"3366","Malik kite's","Kite Flying - Manufacturer","HGW4+V8V, Service Road, Jallo More Lahore, Pakistan, Wahgah Town","Wahgah Town","03244594497","https://www.google.com/maps?q=31.5976910,74.5050160"
"3367","Dresscode.pk","Kite Flying - Trader","Gohar Plaza, Noor-ul-Ameen Rd, Karim Block, Allama Iqbal Town, Lahore, Punjab, G73J+R6W, Karim Block Allama Iqbal Town, Lahore, Pakistan, Model Town","Model Town","03290290008","https://www.google.com/maps?q=31.5045020,74.2805080"
"3368","Saith cloth house","Kite Flying - Manufacturer","FCQ6+5HR, Bedian Rd, Nadirabad Lahore, Pakistan, Lahore Cantt","Lahore Cantt","03239000906","https://www.google.com/maps?q=31.4879970,74.4113770"
"3369","Mayrim Nawaz kits flying","Kite Flying - Seller","Plot 72, Township Block 13 Sector B 1 Lahore, 54770, Pakistan, Model Town","Model Town","03004490912","https://www.google.com/maps?q=31.4594790,74.3076570"
"3370","Saeed Kite Seller","Kite Flying - Seller","HCF9+X2H, Canal Rd, near The Trust School, Amir Town Harbanspura, Lahore, 54000, Pakistan, Shalimar Town","Shalimar Town","03214426196","https://www.google.com/maps?q=31.5746240,74.4175780"
"3371","SHERAZ MANUFACTURER & TRADER","Kite Flying - Manufacturer","FCXJ+QPQ, Block C DHA Phase 8, Lahore, Pakistan, Lahore Cantt","Lahore Cantt","03214610288","https://www.google.com/maps?q=31.4993830,74.4318340"
"3372","Amir saeed","Kite Flying - Seller","G8J9+G73, Ichhra Shah Din Scheme Lahore, 54000, Pakistan, Model Town","Model Town","03158188867","https://www.google.com/maps?q=31.5313210,74.3182040"
"3373","Beelstep","Kite Flying - Trader","96M3+638, Fateh Singhwala Fateh Singh Wala, Lahore, Pakistan, Raiwind","Raiwind","03224715370","https://www.google.com/maps?q=31.3829820,74.2028870"
"3374","Kite Dorr Seller","Kite Flying - Seller","C8R6+7XW, local St, Kir Kalan Block 5 Sector D1 Lahore, Pakistan, Model Town","Model Town","03124031004","https://www.google.com/maps?q=31.4406800,74.3124060"
"3375","FARHAN PRINTS AND STATIONARY","Kite Flying - Seller","F7X6+XPQ, Hajvery Rd, Billal Town Kakazai, Lahore, Pakistan, Lahore City","Lahore City","03227885867","https://www.google.com/maps?q=31.4998870,74.2617740"
"3376","SS Kites","Kite Flying - Seller","Qadimi Shehar Inside Mori Gate, near Urdu Bazar, Mohalla Chiri Maran Kucha Baili Ram Walled City of Lahore, Lahore, 54000, Pakistan, Lahore City","Lahore City","03244350760","https://www.google.com/maps?q=31.5778480,74.3117200"
"3377","Alpha Kites","Kite Flying - Seller","G8W4+WCV, Tariq Rd, Islamia Park, Lahore, 54000, Pakistan, Lahore City","Lahore City","03706982662","https://www.google.com/maps?q=31.5472780,74.3058400"
"3378","Al-Hurmain","Kite Flying - Seller","Pir Colony Street No 4 Near Osama Bin Zaid Masjid Al-Hurmain Associat Agency Walton Road Lahore Cantt, Lahore Cantt","Lahore Cantt","03214163831","https://www.google.com/maps?q=31.5205290,74.3586400"
"3379","Mahboob Kite House","Kite Flying - Seller","F848+2QQ, Haider Rd, Block 4 - Sector A2 Block 4 Sector A 2 Lahore, 54770, Pakistan, Model Town","Model Town","03214138251","https://www.google.com/maps?q=31.4548800,74.3169830"
"3380","SRP TRADERS","Kite Flying - Trader","H7JX+V37, Data Gunj Buksh Town, Lahore, Pakistan, Lahore City","Lahore City","03087222266","https://www.google.com/maps?q=31.5821420,74.2975840"
"3381","akmal kites","Kite Flying - Trader","95QX+48C, Eastern Ave E, Safari Block Sector B Bahria Town, Lahore, Pakistan, Allama Iqbal","Allama Iqbal","03095263424","https://www.google.com/maps?q=31.3877120,74.1984220"
"3382","AZAM KITE MAKER","Kite Flying - Manufacturer","HospitalScheme # 2near, Kot Khawaja Saeed, Scheme No. 2 Scheme No 2, Lahore, Pakistan, Ravi Town","Ravi Town","03004498872","https://www.google.com/maps?q=31.5952720,74.3536370"
"3383","SR Kite Manufacturer","Kite Flying - Manufacturer","H9FX+75 Lahore, Pakistan, Shalimar Town","Shalimar Town","03099675668","https://www.google.com/maps?q=31.5732040,74.3979930"
"3384","U&Z PAPER MART","Kite Flying - Seller","16 Ganpat Rd, Anarkali Bazaar Lahore, 54000, Pakistan, Lahore City","Lahore City","03291998784","https://www.google.com/maps?q=31.5754420,74.3120340"
"3385","Waseem Kite House","Kite Flying - Manufacturer","J92W+PPQ, Mehmood Booti Bhagwal Nawan Mehmood Booti, Lahore, Pakistan, Shalimar Town","Shalimar Town","03098586048","https://www.google.com/maps?q=31.6022510,74.3973300"
"3386","BBC Kites","Kite Flying - Seller","H9PG+333, Madhu Lal Hussain Rd, Baghbanpura, Lahore, 54000, Pakistan, Shalimar Town","Shalimar Town","03191930012","https://www.google.com/maps?q=31.5851610,74.3751810"
"3387","Kite flaying Manufacturing","Kite Flying - Manufacturer","98MX+QPM, Lahore, Pakistan, Nishter Town","Nishter Town","03004735465","https://www.google.com/maps?q=31.3839520,74.3501640"
"3388","Khan Kite House","Kite Flying - Manufacturer","HFPH+538, Manawan, Lahore, Pakistan, Wahgah Town","Wahgah Town","03007887990","https://www.google.com/maps?q=31.5851330,74.4773990"
"3389","Gulzar Traders","Kite Flying - Seller","997J+GMG, new, Lahore, Pakistan, Nishter Town","Nishter Town","03067844501","https://www.google.com/maps?q=31.3633540,74.3823970"
"3390","Yaseen","Kite Flying - Trader","F664+V5R, Multan Rd, Shahpur Kanjra, Lahore, 54600, Pakistan, Allama Iqbal","Allama Iqbal","03249402141","https://www.google.com/maps?q=31.4622000,74.2053940"
"3391","Mian ali hasan","Kite Flying - Manufacturer","C5RW+H6P، Multan Road، Kot Gujra, Lahore, Pakistan, Allama Iqbal","Allama Iqbal","03085459785","https://www.google.com/maps?q=31.4414530,74.1955920"
"3392","Abid Kite House","Kite Flying - Seller","G7CC+84Q, Jamil Town Block A Sabzazar Housing Scheme Phase 1 & 2 Lahore, 54000, Pakistan, Lahore City","Lahore City","03164181756","https://www.google.com/maps?q=31.5208300,74.2703500"
"3393","Uraiz kit","Kite Flying - Manufacturer","815N Poonch Rd, Samanabad Town, Lahore, 54000, Pakistan, Model Town","Model Town","03244816859","https://www.google.com/maps?q=31.5337650,74.2996230"
"3394","Malik Kitex","Kite Flying - Seller","Plot 284, Block E Pia Housing Scheme, Lahore, 54770, Pakistan, Model Town","Model Town","03247711310","https://www.google.com/maps?q=31.4456500,74.2776560"
"3395","SS KITE HOUSE","Kite Flying - Seller","H845+9QW, Peer Bahawal Sher Rd, Mozang Chungi, Lahore, 54000, Pakistan, Lahore City","Lahore City","03004256056","https://www.google.com/maps?q=31.5560150,74.3091850"
"3396","Smart View","Kite Flying - Seller","Jalal Sons, 12-E Zanjani Rd, Main Market, Lahore, 54000, Pakistan, Model Town","Model Town","03214118008","https://www.google.com/maps?q=31.5237740,74.3456960"
"3397","Noman kite House","Kite Flying - Trader","G79F+CMC, Saeed Pur Main Rd, Sabzazar Block A Sabzazar Housing Scheme Phase 1 & 2 Lahore, 54000, Pakistan, Lahore City","Lahore City","03284491430","https://www.google.com/maps?q=31.5184970,74.2743890"
"3398","Shakeel door maker","Kite Flying - Manufacturer","J8H2+J6H, Shahdara Town, Lahore, 54000, Pakistan, Ravi Town","Ravi Town","03039951096","https://www.google.com/maps?q=31.6289050,74.3006540"
"3399","Rana Brothers Kite Seller","Kite Flying - Seller","C9X4+959, Sitara Colony Lahore, Pakistan, Model Town","Model Town","03239315187","https://www.google.com/maps?q=31.4483900,74.3555190"
"3400","DESIGN14","Kite Flying - Manufacturer","82 Munir St, Block C New Chauburji Park, Lahore, 54500, Pakistan, Lahore City","Lahore City","03219453499","https://www.google.com/maps?q=31.5510430,74.2911900"
"3401","Kahlid Maker","Kite Flying - Manufacturer","F88M+72P, Talaah Bazar, Pindi Rajputan Liaquatabad (Dhalla), Lahore, Pakistan, Model Town","Model Town","03044783303","https://www.google.com/maps?q=31.4658570,74.3325370"
"3402","come fly with me","Kite Flying - Trader","Plot 758, Block G4 Block G 4 Phase 2 Johar Town, Lahore, Pakistan, Allama Iqbal","Allama Iqbal","03004669998","https://www.google.com/maps?q=31.4700000,74.2700000"
"3403","Sarfraz kites","Kite Flying - Seller","FCR5+J92, Bedian Rd, Nadirabad, Lahore, 54792, Pakistan, Lahore Cantt","Lahore Cantt","03045525442","https://www.google.com/maps?q=31.4913950,74.4083390"
"3404","Rana Kites","Kite Flying - Manufacturer","H73X+R76, Shamnagar Rd, Sham Nagar Block B New Chauburji Park, Lahore, 54000, Pakistan, Lahore City","Lahore City","03014261772","https://www.google.com/maps?q=31.5545390,74.2981520"
"3405","Star Kite","Kite Flying - Seller","Central park housing scheme f block 933 main ferozpur road lahore, Nishter Town","Nishter Town","03174009447","https://www.google.com/maps?q=31.3070520,74.3887470"
"3406","AAA KITES","Kite Flying - Seller","Main Bazar Fazal Park Farkhabad, J75G+PF6, Bara Dari Rd, Shahdara Town, Shahdara, Pakistan, Ravi Town","Ravi Town","03138660066","https://www.google.com/maps?q=31.6092920,74.2761500"
"3407","Makkha trader","Kite Flying - Seller","H8MM+HV7, Misri Shah, Lahore, 54000, Pakistan, Ravi Town","Ravi Town","03154183036","https://www.google.com/maps?q=31.5838270,74.3345680"
"3408","Dewan Kit","Kite Flying - Seller","H No. 4 St No. 48 Moh Iqbal Road Chah Miran Rd, Chah Miran, Lahore, Pakistan, Ravi Town","Ravi Town","03259632342","https://www.google.com/maps?q=31.5881770,74.3470070"
"3409","M Hassan Suppliers (smc-pvt) ltd","Kite Flying - Seller","GCW3+RRX, Street 15, Al-Faisal Town, Lahore, Pakistan, Shalimar Town","Shalimar Town","03189493817","https://www.google.com/maps?q=31.5470880,74.4046180"
"3410","USAMA TRADERS","Kite Flying - Trader","H77J+PPX, Muslim Road, Sanda Khurd Lahore, 54000, Pakistan, Lahore City","Lahore City","03296228829","https://www.google.com/maps?q=31.5643550,74.2818570"
"3411","SpeedX Kites","Kite Flying - Seller","226 b, Commercial Zone Sector C Tulip Block Sector C Bahria Town, Lahore, Pakistan, Allama Iqbal","Allama Iqbal","03244004166","https://www.google.com/maps?q=31.3676520,74.1872730"
"3412","Sirajia trader","Kite Flying - Trader","99H6+Q2C, Faisal Town Rd, Kahna Nau, Kahna, Pakistan, Nishter Town","Nishter Town","03054573881","https://www.google.com/maps?q=31.3794740,74.3600070"
"3413","ARROWS ADVERTISING PVT LIMITED","Kite Flying Association","GC2H+F8, DHA Phase 8 DHA Commercial Broadway, Lahore, 54792, Pakistan, Lahore Cantt","Lahore Cantt","03227860177","https://www.google.com/maps?q=31.5011340,74.4285840"
