sr,business_name,business_type,address,tehsil,phone,map_link
2301,SMARTY KITES,Kite Flying - Seller,"F9QG+GW4, St 6, Iqbal Park Lahore, Pakistan, Lahore Cantt",Lahore Cantt,3064779979,"https://www.google.com/maps?q=31.4888810,74.3771460"
2302,Baba g Kite House,Kite Flying - Seller,"H8GC+PPM Miyawaki, Circular Garden Park, Tung Bazar, Mochi Gate Walled City of Lahore, Lahore, 54000, Pakistan, Lahore City",Lahore City,3224380940,"https://www.google.com/maps?q=31.5768910,74.3215530"
2303,Nadeem Traders,Kite Flying - Seller,"House #356 Main Bazar Farakh Abad Shahdara Lahore, Ravi Town",Ravi Town,3328400798,"https://www.google.com/maps?q=31.6055190,74.2851310"
2304,SAHAL HAYAT FANCY LIGHTS,Kite Flying - Manufacturer,"Main Beadon Rd, Victoria Park Garhi Shahu, Lahore, 54000, Pakistan, Lahore City",Lahore City,3227979211,"https://www.google.com/maps?q=31.5641270,74.3218420"
2305,Nadeem Kite,Kite Flying - Manufacturer,"H94R+W88, Sarraan Wali Gali, Kumhar Pura Ghaziabad, Lahore, Pakistan, Shalimar Town",Shalimar Town,3034850129,"https://www.google.com/maps?q=31.5572220,74.3912690"
2306,JALAL KITE HOUSE,Kite Flying - Seller,"263 Kotha Pind Bazar, Block B Faisal Town, Lahore, Pakistan, Model Town",Model Town,3074665392,"https://www.google.com/maps?q=31.4789620,74.3060360"
2307,Shoplahore.pk,Kite Flying - Trader,"G8R4+JJ4, Rasool Park, Lahore, 54000, Pakistan, Lahore City",Lahore City,3104511190,"https://www.google.com/maps?q=31.5415740,74.3059330"
2308,Apna Store,Kite Flying - Seller,"H939+W5P, Airport Rd, next to Honda point, Gulistan Colony Cantt, Lahore, Pakistan, Lahore Cantt",Lahore Cantt,3200401031,"https://www.google.com/maps?q=31.5546820,74.3677660"
2309,RAZEEN MANUFACTURING,Kite Flying - Manufacturer,"F86G+CP2, Pindi Rajputan Kot Lakhpat, Lahore, Pakistan, Model Town",Model Town,3204327825,"https://www.google.com/maps?q=31.4608800,74.3268470"
2310,ali stationary shop,Kite Flying - Seller,"H7R2+32V, Al Rehman Garden Phase 2, Lahore, Pakistan, Ravi Town",Ravi Town,3074668933,"https://www.google.com/maps?q=31.5901830,74.2503590"
2311,Kashif kite house,Kite Flying - Seller,"H8MF+3PQ, Akbari Mandi Walled City of Lahore, Lahore, 54000, Pakistan, Lahore City",Lahore City,3214517482,"https://www.google.com/maps?q=31.5825070,74.3240650"
2312,pak kite,Kite Flying - Manufacturer,"HCC6+82V, Fateh Garh Fatehgarh, Lahore, Pakistan, Shalimar Town",Shalimar Town,3251500555,"https://www.google.com/maps?q=31.5708170,74.4099820"
2313,Comfort,Kite Flying - Trader,"F9QR+C97, Maryam Rd, Nishat Colony Lahore, Pakistan, Lahore Cantt",Lahore Cantt,3224869211,"https://www.google.com/maps?q=31.4885030,74.3909290"
2314,Mian gernal store,Kite Flying - Seller,"Street No 20 Rasheed Pura Rd, Lahore, 54000, Pakistan, Shalimar Town",Shalimar Town,3008880948,"https://www.google.com/maps?q=31.5791950,74.3947930"
2315,Usman Bubba Kites,Kite Flying - Seller,"HCX2+HMV, Shadipura, Lahore, Pakistan, Shalimar Town",Shalimar Town,3220434124,"https://www.google.com/maps?q=31.5990030,74.4015260"
2316,Birds Sale Purchase,Kite Flying - Manufacturer,"G8R8+73M, Ichhra Lahore, 54000, Pakistan, Model Town",Model Town,3233134398,"https://www.google.com/maps?q=31.5405980,74.3151350"
2317,Chohan Kites,Kite Flying - Seller,"G8J6+67W, Ichhra Lahore, 54000, Pakistan, Model Town",Model Town,3214207691,"https://www.google.com/maps?q=31.5310350,74.3108500"
2318,Patang Bazaar,Kite Flying - Seller,"Plot 147, Township Block 1 Sector A 2 Lahore, Pakistan, Model Town",Model Town,3073300747,"https://www.google.com/maps?q=31.4518670,74.3135900"
2319,SAQLAIN,Kite Flying - Manufacturer,"HCF3+6V9, Dispensary Rd, Fateh Garh Hameedpura, Lahore, Pakistan, Shalimar Town",Shalimar Town,3134660533,"https://www.google.com/maps?q=31.5730070,74.4047150"
2320,Umair Marble & Granite,Kite Flying - Seller,"C6FW+RV2, Block D Punjab University Employees Housing Scheme Phase-II, Lahore, Pakistan, Model Town",Model Town,3344014496,"https://www.google.com/maps?q=31.4247410,74.2469580"
2321,Qasim Kite Seller,Kite Flying - Seller,"J756+WHG, Elam Din Block Shahdara Town, Lahore, Pakistan, Ravi Town",Ravi Town,3314096327,"https://www.google.com/maps?q=31.6094930,74.2614540"
2322,Hannan Trader,Kite Flying - Manufacturer,"Nonaraian, G7RQ+FQR, New Shalimar Rd, Samanabad Town, Lahore, 54000, Pakistan, Lahore City",Lahore City,3207102576,"https://www.google.com/maps?q=31.5412010,74.2893730"
2323,Chohan Kites,Kite Flying - Manufacturer,"G8J6+G5H, Ichhra Lahore, 54000, Pakistan, Model Town",Model Town,3214207691,"https://www.google.com/maps?q=31.5310370,74.3108430"
2324,USTAD ZUBAIR,Kite Flying - Seller,"HC97+Q78, Canal Society Rd, Fatehgarh, Lahore, Pakistan, Shalimar Town",Shalimar Town,3244135094,"https://www.google.com/maps?q=31.5693180,74.4132660"
2325,Kyte seller,Kite Flying - Seller,"new jial road, Ismail Nagar Lahore, Pakistan, Model Town",Model Town,3703831752,"https://www.google.com/maps?q=31.4500020,74.3502770"
2326,Chohan Kites,Kite Flying - Trader,"G8J6+G5H, Ichhra Lahore, 54000, Pakistan, Model Town",Model Town,3214207691,"https://www.google.com/maps?q=31.5310400,74.3108450"
2327,AhadBookDepot,Kite Flying - Seller,"H # 56, St # 6 Jahangir St Bhogiwal Rd, Baghbanpura, Lahore, 54000, Pakistan, Shalimar Town",Shalimar Town,3257847035,"https://www.google.com/maps?q=31.5855520,74.3690440"
2328,Innovative Kites,Kite Flying - Seller,"H9FF+6FP, Daras Rd, Shalimar Larechs Colony, Lahore, 54000, Pakistan, Shalimar Town",Shalimar Town,3226408200,"https://www.google.com/maps?q=31.5728000,74.3736670"
2329,Fahad kite manufacturer,Kite Flying - Manufacturer,"33a Nisbat Rd, Anarkali Bazaar Lahore, 54000, Pakistan, Shalimar Town",Shalimar Town,3211682780,"https://www.google.com/maps?q=31.5699660,74.3203430"
2330,M&R,Kite Flying - Seller,"H7VW+JFC, Service Rd, Karim Park Lahore, Pakistan, Ravi Town",Ravi Town,3074725388,"https://www.google.com/maps?q=31.5940490,74.2962570"
2331,Talha Trader,Kite Flying - Manufacturer,"J756+HFW, Elam Din Block Shahdara Town, Lahore, Pakistan, Ravi Town",Ravi Town,3084891094,"https://www.google.com/maps?q=31.6093280,74.2613890"
2332,Kite hub,Kite Flying - Seller,"C-2, 10 Block, Main University of Management & Technology Rd, near Ghosia Chowk, Block C2 Block C 2 Phase 1 Johar Town, Lahore, 54770, Pakistan, Model Town",Model Town,3016102741,"https://www.google.com/maps?q=31.4517230,74.2976250"
2333,Shabbir & Sons Stationery And Paper Products,Kite Flying - Seller,"H8F6+V44, Kabeer St, Anarkali Bazaar Lahore, 54000, Pakistan, Lahore City",Lahore City,3022531448,"https://www.google.com/maps?q=31.5746310,74.3103430"
2334,Muhammad azam,Kite Flying - Manufacturer,"Street no 84 house no 2 kala burj Baghbanpura, Lahore, 54000, Pakistan, Shalimar Town",Shalimar Town,3089739551,"https://www.google.com/maps?q=31.5807440,74.3718640"
2335,Sk mobile,Kite Flying - Seller,"kharak main Bazar near Madina chouk, G757+QVC, Kharak Awan Town, Lahore, Pakistan, Lahore City",Lahore City,3044691150,"https://www.google.com/maps?q=31.5095740,74.2647220"
2336,AhadBookDepot,Kite Flying - Manufacturer,"H # 56, St # 6 Jahangir St Bhogiwal Rd, Baghbanpura, Lahore, 54000, Pakistan, Shalimar Town",Shalimar Town,3257847035,"https://www.google.com/maps?q=31.5855160,74.3690510"
2337,MJR KITES,Kite Flying - Seller,"H97M+P47, Soekarno Bazar, Gunj Mughalpura, Lahore, Pakistan, Shalimar Town",Shalimar Town,3126754596,"https://www.google.com/maps?q=31.5643380,74.3828000"
2338,Baba kite flying,Kite Flying - Seller,"Plot 171, E Block Block E Gulshan-e-Ravi, Lahore, 54000, Pakistan, Lahore City",Lahore City,3094439780,"https://www.google.com/maps?q=31.5523250,74.2749690"
2339,Kite Flying Seller,Kite Flying - Seller,"G9R5+3WJ, Wazir Ali Rd, Saiden Shah Colony Saidan Shah, Lahore, Pakistan, Lahore Cantt",Lahore Cantt,3237252172,"https://www.google.com/maps?q=31.5402670,74.3596100"
2340,YOUSAF GARMENTS,Kite Flying - Seller,"C936+JCF, Satellite Town, Lahore, Pakistan, Nishter Town",Nishter Town,3024700175,"https://www.google.com/maps?q=31.4040760,74.3608940"
2341,NK SPORTS,Kite Flying - Seller,"HFVG+R9R, Fahad Town Lahore, Pakistan, Wahgah Town",Wahgah Town,3214120125,"https://www.google.com/maps?q=31.5946030,74.4759110"
2342,Irfan,Kite Flying - Seller,"Baghbanpura Lahore, Pakistan, Lahore Cantt",Lahore Cantt,3335900003,"https://www.google.com/maps?q=31.5225830,74.3599230"
2343,Zaki kite's Manufacture,Kite Flying - Manufacturer,"F6QQ+W27, Thokar Niaz Baig, Lahore, Pakistan, Allama Iqbal",Allama Iqbal,3224696214,"https://www.google.com/maps?q=31.4901780,74.2373270"
2344,THE OASIS GOLF & AQUA RESORT (PRIVATE) LIMITED,Kite Flying - Trader,"G88J+Q42, Old F.C.C. Gulberg III, Lahore, 54000, Pakistan, Model Town",Model Town,"03218202110, 03218255956, 03218218647, 03218222880","https://www.google.com/maps?q=31.5171200,74.3303030"
2345,Baby & Baba Garments,Kite Flying - Seller,"FGH7+XJQ, Barki Rd, Barki Lahore, Pakistan, Lahore Saddar",Lahore Saddar,3012340807,"https://www.google.com/maps?q=31.4800960,74.5141540"
2346,Nafees Kites,Kite Flying - Manufacturer,"St#08 Qazi Park Rd, Qazi Park Shahdara Town, Lahore, Pakistan, Ravi Town",Ravi Town,3049656104,"https://www.google.com/maps?q=31.6259280,74.2928340"
2347,AB Kites,Kite Flying - Manufacturer,"H74Q+QHF, Joyshah Rd, Sanda Dilkusha Park, Lahore, 54000, Pakistan, Lahore City",Lahore City,3227564750,"https://www.google.com/maps?q=31.5568660,74.2887340"
2348,Nafees Kites,Kite Flying - Seller,"St#08 Qazi Park Rd, Qazi Park Shahdara Town, Lahore, Pakistan, Ravi Town",Ravi Town,3049656104,"https://www.google.com/maps?q=31.6259280,74.2928340"
2349,Wasi Zahid,Kite Flying - Trader,"Plot 551, Township Block 2 Sector D1 Lahore, Pakistan, Model Town",Model Town,3708306601,"https://www.google.com/maps?q=31.4450230,74.3099630"
2350,Babar Kite Saller,Kite Flying - Seller,"J8G3+9R6, Shahdara Town, Shahdara, Pakistan, Ravi Town",Ravi Town,3304074152,"https://www.google.com/maps?q=31.6256960,74.3047650"
2351,AB Kites,Kite Flying - Seller,"H74Q+QHF, Joyshah Rd, Sanda Dilkusha Park, Lahore, 54000, Pakistan, Lahore City",Lahore City,3227564750,"https://www.google.com/maps?q=31.5568650,74.2887320"
2352,Irfan,Kite Flying - Manufacturer,"233 Grand Trunk Rd, Baghbanpura, Lahore, 54000, Pakistan, Shalimar Town",Shalimar Town,3335900003,"https://www.google.com/maps?q=31.5833660,74.3739970"
2353,M.J manufactures,Kite Flying - Manufacturer,"G7RC+2WM, Babu Sabu Lahore, 54000, Pakistan, Lahore City",Lahore City,3228010298,"https://www.google.com/maps?q=31.5398990,74.2716630"
2354,Riaz Traders and Manufactures,Kite Flying - Seller,"F6VW+86J, Cheema St, Thokar Niaz Baig, Lahore, Pakistan, Allama Iqbal",Allama Iqbal,3249405041,"https://www.google.com/maps?q=31.4934310,74.2454500"
2355,Kite seller (Faraz Ashraf),Kite Flying - Seller,"HCP3+GPG, Astana Naqshbandi Bazar, Khan Colony, Lahore, 54920, Pakistan, Shalimar Town",Shalimar Town,3314225788,"https://www.google.com/maps?q=31.5865550,74.4042490"
2356,Delite Traders,Kite Flying - Seller,"C7GG+829, 9th Ave SE, Sattoo Katla, Lahore, Pakistan, Model Town",Model Town,3124047607,"https://www.google.com/maps?q=31.4255810,74.2752320"
2357,Siddique Kites,Kite Flying - Seller,"H8PW+5MQ, Chah Miran, Lahore, Pakistan, Ravi Town",Ravi Town,3201430599,"https://www.google.com/maps?q=31.5852310,74.3465140"
2358,Riaz Traders and Manufactures,Kite Flying - Manufacturer,"F6VW+G7W, Thokar Niaz Baig, Lahore, Pakistan, Allama Iqbal",Allama Iqbal,3249405041,"https://www.google.com/maps?q=31.4938610,74.2457720"
2359,Kite Seller (Ali Hassan),Kite Flying - Seller,"HCP3+5PQ, Zaitoon Colony, Lahore, 54000, Pakistan, Shalimar Town",Shalimar Town,3095213774,"https://www.google.com/maps?q=31.5854760,74.4043410"
2360,Jaani Maani kite house,Kite Flying - Seller,"430 Wahdat Colony Link Rd, Pak Block Allama Iqbal Town, Lahore, 54000, Pakistan, Model Town",Model Town,3188092302,"https://www.google.com/maps?q=31.5178450,74.2997270"
2361,Bright solution,Kite Flying - Trader,"F8P2+WGQ, Usmani Rd, near Jinnah Hospital, Quaid-i-Azam Campus, Lahore, 54800, Pakistan, Model Town",Model Town,3074130242,"https://www.google.com/maps?q=31.4872540,74.3015990"
2362,USMAN KITE HOUSE,Kite Flying - Seller,"G7M9+6P3, Kot Kamboh Lahore, 54000, Pakistan, Lahore City",Lahore City,3084860391,"https://www.google.com/maps?q=31.5330830,74.2692500"
2363,SADIQ TRADERS,Kite Flying - Manufacturer,"H9QP+FQH, Sultan Mehmood Rd, Shalamar Town, Lahore, 54000, Pakistan, Shalimar Town",Shalimar Town,3219705185,"https://www.google.com/maps?q=31.5887540,74.3869670"
2364,Bilal Kites Point,Kite Flying - Seller,"13/32 Dev Samaj Road, Sant Nagar St Nagar, Lahore, 54000, Pakistan, Lahore City",Lahore City,3131457615,"https://www.google.com/maps?q=31.5689840,74.2982500"
2365,Kite Hub,Kite Flying - Seller,"F7W6+999, opp. Cinema wali Street, Kakazai, Lahore, Pakistan, Allama Iqbal",Allama Iqbal,3216148248,"https://www.google.com/maps?q=31.4961700,74.2609080"
2366,Delite Traders,Kite Flying - Manufacturer,"C7GG+829, 9th Ave SE, Sattoo Katla, Lahore, Pakistan, Model Town",Model Town,3124047607,"https://www.google.com/maps?q=31.4255810,74.2752320"
2367,Muhammad Umer Irfan,Kite Flying - Manufacturer,"H8FC+4JW, Gawalmandi Food St, Gawalmandi, Lahore, 54000, Pakistan, Shalimar Town",Shalimar Town,3334592122,"https://www.google.com/maps?q=31.5728620,74.3215390"
2368,Ten Sports,Kite Flying - Seller,"J7FP+HQV, Main Bazar Kot Shahab Din Rd, Shahdara Town, Lahore, Pakistan, Ravi Town",Ravi Town,3034330908,"https://www.google.com/maps?q=31.6240070,74.2868240"
2369,SADIQ TRADERS,Kite Flying - Seller,"H9QP+FQH, Sultan Mehmood Rd, Shalamar Town, Lahore, 54000, Pakistan, Shalimar Town",Shalimar Town,3219705185,"https://www.google.com/maps?q=31.5887540,74.3869670"
2370,Rizwan Kites,Kite Flying - Seller,"J7RR+X69, Barkat Town Ferozewala, Pakistan, Ravi Town",Ravi Town,3204843081,"https://www.google.com/maps?q=31.6421930,74.2904300"
2371,Kite,Kite Flying - Seller,"Muhgalpura daras barai main mughalpura, Model Town",Model Town,3209439338,"https://www.google.com/maps?q=31.5077520,74.3036430"
2372,AL-RAHEEM,Kite Flying - Seller,"16-2 Nabha Rd, Anarkali Bazaar Lahore, 54000, Pakistan, Lahore City",Lahore City,3214316000,"https://www.google.com/maps?q=31.5650360,74.3104400"
2373,Nadeem Haar,Kite Flying - Seller,"H847+RJV, Mozang Main Bazar, Mozang Chungi, Lahore, 54000, Pakistan, Lahore City",Lahore City,3004335480,"https://www.google.com/maps?q=31.5570070,74.3140480"
2374,A.kites,Kite Flying - Manufacturer,"J8P2+H67, Shahdara Town, Shahdara, Pakistan, Ravi Town",Ravi Town,3060002999,"https://www.google.com/maps?q=31.6364170,74.3006460"
2375,Buble Kite Maker,Kite Flying - Manufacturer,"546, Central Park Housing Scheme, Lahore, Pakistan, Nishter Town",Nishter Town,3049650270,"https://www.google.com/maps?q=31.3200000,74.3800000"
2376,Fathy kite,Kite Flying - Manufacturer,"152, A Block Block A Gulshan-e-Ravi, Lahore, 54000, Pakistan, Lahore City",Lahore City,3238898303,"https://www.google.com/maps?q=31.5495520,74.2860940"
2377,Hamza Kites,Kite Flying - Manufacturer,"Home E-59/21, Street 5, Al-Noor-Town Walton Road, 5 Khayaban-e-Iqbal, Al Noor Town, Lahore, Pakistan, Model Town",Model Town,3084143478,"https://www.google.com/maps?q=31.4725570,74.3643700"
2378,Umar Kites shop,Kite Flying - Seller,"F87J+88M, Pindi Rajputan Kot Lakhpat, Lahore, Pakistan, Model Town",Model Town,3154804927,"https://www.google.com/maps?q=31.4631340,74.3305780"
2379,Shaukat Kite House,Kite Flying - Seller,"C9C5+RVG, Salman Block Nishter Colony, Lahore, Pakistan, Nishter Town",Nishter Town,3074928158,"https://www.google.com/maps?q=31.4221200,74.3596750"
2380,Crazy Food s,Kite Flying - Seller,"91 Wapda Ave, Block G2 Block G 2 Wapda Town Phase 1 Lahore, Pakistan, Model Town",Model Town,3219461796,"https://www.google.com/maps?q=31.4305810,74.2635220"
2381,Hamza Kites,Kite Flying - Seller,"F9F7+4VG, Model Colony, Lahore, Pakistan, Model Town",Model Town,3084143478,"https://www.google.com/maps?q=31.4725450,74.3643920"
2382,Toy titans,Kite Flying - Seller,"HCP9+RQ5, Sharif Garden Lahore, Pakistan, Shalimar Town",Shalimar Town,3281056747,"https://www.google.com/maps?q=31.5870970,74.4194830"
2383,Jimmy Mobile,Kite Flying - Trader,"F7V6+G47, Mansoora Bazar Cresent Town, Lahore, Pakistan, Allama Iqbal",Allama Iqbal,3454144305,"https://www.google.com/maps?q=31.4937300,74.2603780"
2384,SEO Konnect Kite,Kite Flying - Seller,"Shimla Pahari-2, Usmania Colony Garhi Shahu, Lahore, 54000, Pakistan, Lahore City",Lahore City,3044192828,"https://www.google.com/maps?q=31.5626770,74.3361610"
2385,Deer Kite Flying,Kite Flying - Seller,"G9WH+PFG, Delhi Rd, Saddar Town, Lahore, Pakistan, Lahore Cantt",Lahore Cantt,3214397676,"https://www.google.com/maps?q=31.5469370,74.3786260"
2386,Buy Kites,Kite Flying - Seller,"238 Abu Bakar Rd, Township Block 2 Sector B 2 Lahore, Pakistan, Model Town",Model Town,3040704588,"https://www.google.com/maps?q=31.4561530,74.3096240"
2387,Ghous traders,Kite Flying - Seller,"J8P4+7GP, Dhair Shahdara Town, Lahore, Pakistan, Ravi Town",Ravi Town,3271887988,"https://www.google.com/maps?q=31.6356480,74.3065220"
2388,Faheem kite seller,Kite Flying - Seller,"HC9C+GV Lahore, Pakistan, Shalimar Town",Shalimar Town,3234100219,"https://www.google.com/maps?q=31.5687920,74.4221280"
2389,Jimmy Mobile,Kite Flying - Seller,"F7V2+2PC, Mansoorha Main Bazaar Rd, Ittefaq Town, Lahore, Pakistan, Allama Iqbal",Allama Iqbal,3454144305,"https://www.google.com/maps?q=31.4926470,74.2516260"
2390,Shah G kite,Kite Flying - Seller,"H962+J6J, Tariq Rd, Garhi Shahu, Lahore, 54000, Pakistan, Shalimar Town",Shalimar Town,3092018824,"https://www.google.com/maps?q=31.5617190,74.3507790"
2391,Usman General Store,Kite Flying - Seller,"H936+WCR, Mustafabad, Lahore, Pakistan, Lahore Cantt",Lahore Cantt,3223266258,"https://www.google.com/maps?q=31.5544080,74.3613930"
2392,Hafiz Brother,Kite Flying - Seller,"H79R+7VC, Abdali Rd, Sant Nagar Krishan Nagar, Lahore, 54000, Pakistan, Lahore City",Lahore City,3097555563,"https://www.google.com/maps?q=31.5681260,74.2921420"
2393,Anwar Traders,Kite Flying - Manufacturer,"2/22 Sanda Rd, Krishan Nagar Rajgarh, Lahore, 54000, Pakistan, Lahore City",Lahore City,3249405041,"https://www.google.com/maps?q=31.5616620,74.2973440"
2394,EM Traders,Kite Flying - Seller,"Plot 59, Township Block 2 Sector D1 Lahore, Pakistan, Model Town",Model Town,3008447415,"https://www.google.com/maps?q=31.4443060,74.3084860"
2395,Shoaib Kite & Dor Seller,Kite Flying - Seller,"Lahore Bus Terminal, Shaheenabad Lahore, Pakistan, Lahore City",Lahore City,3264434213,"https://www.google.com/maps?q=31.5425210,74.2640280"
2396,Mian kites,Kite Flying - Seller,"12, Ali View Garden Phase III, Lahore, 54000, Pakistan, Lahore Cantt",Lahore Cantt,3054015552,"https://www.google.com/maps?q=31.4929110,74.4047830"
2397,Basant back official kite seller,Kite Flying - Seller,"Plot 184, Township Block 3 Sector B 1 Lahore, 54600, Pakistan, Model Town",Model Town,3041444356,"https://www.google.com/maps?q=31.4615710,74.3145140"
2398,Usman Kite House,Kite Flying - Seller,"I/1254 Kucha Chabak Sawaran Rang Mahal Lahore, Lahore City",Lahore City,3145516565,"https://www.google.com/maps?q=31.5761960,74.3161080"
2399,Shah G kites seller,Kite Flying - Seller,"18 Mozang Rd, Mozang Chungi, Lahore, 54000, Pakistan, Lahore City",Lahore City,3344113515,"https://www.google.com/maps?q=31.5625750,74.3123960"
2400,kite seller,Kite Flying - Seller,"363-A3, Block G 1 Phase 1 Johar Town, Lahore, Pakistan, Allama Iqbal",Allama Iqbal,3709751536,"https://www.google.com/maps?q=31.4804570,74.2808460"
2401,Khalifa kite maker,Kite Flying - Seller,"H8J5+P84, Noor Mohalla St, Noor Mohalla Kucha Faqirkhana Walled City of Lahore, Lahore, 54000, Pakistan, Lahore City",Lahore City,3244512101,"https://www.google.com/maps?q=31.5818320,74.3083040"
2402,Kashif Kite,Kite Flying - Seller,"43 B Main Bazar Sanda, Sanda Islampura, Lahore, 54000, Pakistan, Lahore City",Lahore City,3200201765,"https://www.google.com/maps?q=31.5591610,74.2801270"
2403,Khalad Trader,Kite Flying - Manufacturer,"37 civic center barket market New garden town Lahore, Model Town",Model Town,3004557134,"https://www.google.com/maps?q=31.5012340,74.3198860"
2404,BM Kite,Kite Flying - Seller,"1 Munir Rd, Cantt, Lahore, 54810, Pakistan, Lahore Cantt",Lahore Cantt,3204676948,"https://www.google.com/maps?q=31.5181360,74.3917320"
2405,Shahzada Kites,Kite Flying - Manufacturer,"G995+87F, Block A1 Block A 1 Gulberg III, Zafarwal, Pakistan, Lahore Cantt",Lahore Cantt,3337371794,"https://www.google.com/maps?q=31.5182870,74.3585610"
2406,MMT Mobiles,Kite Flying - Seller,"H9Q5+98F, Kot Khawaja Saeed, Lahore, Pakistan, Shalimar Town",Shalimar Town,3087779820,"https://www.google.com/maps?q=31.5884000,74.3582300"
2407,Amjad kite house,Kite Flying - Seller,"J7GP+667, Shahdara Town, Shahdara, Pakistan, Ravi Town",Ravi Town,3026438935,"https://www.google.com/maps?q=31.6253890,74.2856040"
2408,ASIF KIRYANA STORE,Kite Flying - Manufacturer,"J8P6+92R, Shahdara Town, Shahdara, Pakistan, Ravi Town",Ravi Town,3074661399,"https://www.google.com/maps?q=31.6361930,74.3100320"
2409,Mughal Kite,Kite Flying - Seller,"Saddique Chowk Colony, J83H+FWH, Siddiqia Colony Badami Bagh, Lahore, Pakistan, Ravi Town",Ravi Town,3484999879,"https://www.google.com/maps?q=31.6037550,74.3298140"
2410,SHERAZ STAMP VENDOR,Kite Flying - Seller,"FCXJ+QPQ, Block C DHA Phase 8, Lahore, Pakistan, Lahore Cantt",Lahore Cantt,3214610288,"https://www.google.com/maps?q=31.4993880,74.4318410"
2411,Bassant House,Kite Flying - Seller,"H8GC+VJ6, Mochi Gate Walled City of Lahore, Lahore, 54000, Pakistan, Lahore City",Lahore City,3097410206,"https://www.google.com/maps?q=31.5770360,74.3215270"
2412,Zain Manufacturer,Kite Flying - Manufacturer,"8-E, Mansoorah society, Multan Rd, Waris Colony Karamat Colony, Lahore, Pakistan, Allama Iqbal",Allama Iqbal,3246784134,"https://www.google.com/maps?q=31.4935800,74.2668080"
2413,Awais kite seller,Kite Flying - Seller,"H8HC+7V9, Mohalla Porbian Kucha Chagtah Walled City of Lahore, Lahore, 54000, Pakistan, Lahore City",Lahore City,3131459037,"https://www.google.com/maps?q=31.5782010,74.3223320"
2414,Muneeb Kite & Dor Seller,Kite Flying - Seller,"G7PP+X6F, Sodiwal Sodhiwal, Lahore, 54000, Pakistan, Lahore City",Lahore City,3344243244,"https://www.google.com/maps?q=31.5373380,74.2855590"
2415,TZ Kites,Kite Flying - Manufacturer,"H88R+5QM, Muhammad Nagar Garhi Shahu, Lahore, Pakistan, Shalimar Town",Shalimar Town,3244563500,"https://www.google.com/maps?q=31.5655170,74.3419030"
2416,FarooQ Trader's,Kite Flying - Seller,"H8R4+4FP, Ravi Rd, Data Gunj Buksh Town, Lahore, Pakistan, Lahore City",Lahore City,3208465438,"https://www.google.com/maps?q=31.5903540,74.3062050"
2417,Sohail Kite Club,Kite Flying - Manufacturer,"H9GV+X6W, Baghbanpura, Lahore, Pakistan, Shalimar Town",Shalimar Town,3224017054,"https://www.google.com/maps?q=31.5774610,74.3929830"
2418,Patang Saaz,Kite Flying - Seller,"yasir block, near waseem park, Nishter Colony, Lahore, Pakistan, Nishter Town",Nishter Town,3244463993,"https://www.google.com/maps?q=31.4215390,74.3695830"
2419,ejaz kite shop,Kite Flying - Seller,"99X6+HH4, Gajju Matah Bus Stop overpass, Gajju Matah, Lahore, Pakistan, Nishter Town",Nishter Town,3080005551,"https://www.google.com/maps?q=31.3989050,74.3614770"
2420,ZA Kites,Kite Flying - Seller,"Plot 286, Sector D2 Sector D 2 Block 5 Green Town, Lahore, Pakistan, Model Town",Model Town,3174214546,"https://www.google.com/maps?q=31.4304950,74.3103370"
2421,Rikshaw driver,Kite Flying - Manufacturer,"J76W+XC7, Umer St, Saeed Park Shahdara Town, Lahore, Pakistan, Ravi Town",Ravi Town,3180463389,"https://www.google.com/maps?q=31.6125650,74.2969380"
2422,M DIN KITE HOUSE,Kite Flying - Manufacturer,"JC37+6QF, Mominpura Rd, Mominpur, Lahore, Pakistan, Shalimar Town",Shalimar Town,3257244901,"https://www.google.com/maps?q=31.6030710,74.4143560"
2423,ALVIN KITES,Kite Flying - Manufacturer,"H # 44, St # 02, Mohalla Ahata Barkat Ali Chamberlane road Lahore, Shalimar Town",Shalimar Town,3214751538,"https://www.google.com/maps?q=31.5754530,74.3214030"
2424,Muhammadi kite house,Kite Flying - Seller,"F9G6+7Q4, Main Bazaar AL Noor Town Rd, Al-Noor Town Al Noor Town, Lahore, Pakistan, Model Town",Model Town,3194618477,"https://www.google.com/maps?q=31.4755890,74.3619250"
2425,FAIZAN INTERPTISES,Kite Flying - Manufacturer,"H7QX+HJC, Karim Park Lahore, Pakistan, Lahore City",Lahore City,3041660086,"https://www.google.com/maps?q=31.5890040,74.2989480"
2426,Madina steel,Kite Flying - Manufacturer,"H73R+M4H, Khawaja Fareed Rd, Block B Gulshan-e-Ravi, Lahore, 54000, Pakistan, Lahore City",Lahore City,3044323923,"https://www.google.com/maps?q=31.5540320,74.2892920"
2427,AH TRADERS,Kite Flying - Seller,"1 Bedian Rd, Heir, Pakistan, Lahore Saddar",Lahore Saddar,"03154224627, 03016809982","https://www.google.com/maps?q=31.4130210,74.4872490"
2428,LULUSTA JEWELLES,Kite Flying - Seller,"Main Bazar Jia Musa Shahdra, Shahdara Town, Lahore, Pakistan, Ravi Town",Ravi Town,3136002338,"https://www.google.com/maps?q=31.6178550,74.2831450"
2429,Shabbir kite manufacturer,Kite Flying - Manufacturer,"12 Ravi Rd, Qasurpura, Lahore, Pakistan, Ravi Town",Ravi Town,3064414173,"https://www.google.com/maps?q=31.5980050,74.2973730"
